species,iteration,timestep,scenario,numNodes,numLinks,totArea,meanArea,totQuality,meanQuality,totAreaQuality,meanAreaQuality,totCost,meanCost,overallECgap,overallECnatal
URAM,5,5,40,4446,12334,3266325000,734665.991902834,2720.6498722763263,0.6119320450464071,19193604.64110804,4317.050076722457,3022932,245.08934652180963,7618672.145135757,18862439.207054757
URAM,5,6,40,4429,12273,3159210600,713301.1063445474,2714.262950145936,0.612838778538256,18504017.698225282,4177.922261961003,3072386,250.33699991852035,7314287.3202928705,18178336.77841795
URAM,5,7,40,4369,12064,3053999700,699015.7244220645,2668.2740381989274,0.6107287796289602,17838702.54519685,4083.017291187194,3087802,255.9517572944297,7031722.801365999,17516472.689713523
URAM,5,8,40,4397,12104,2947468500,670336.2519899932,2680.550934305704,0.6096317794645677,17211583.467722867,3914.39241931382,3112542,257.14986781229345,6620705.142554491,16891580.468736697
URAM,5,9,40,4381,12113,2845505700,649510.5455375485,2670.2019636736754,0.609495997186413,16590925.517407315,3787.017922256862,3159212,260.81168991992075,6097460.707008696,16271730.830679527
URAM,6,10,40,4372,12070,2738002500,626258.5773101555,2662.313316725638,0.6089463213004661,15985886.973148987,3656.424284800775,3204960,265.53106876553437,5757932.378404781,15660883.941875989
URAM,6,11,40,4293,11810,2647906200,616796.2264150943,2612.6228313356205,0.6085774123772701,15453513.928955076,3599.7004260319304,3209370,271.7502116850127,5435531.510339712,15125644.197630603
URAM,6,2,40,4864,13542,3613612500,742930.2014802631,2997.6494334632557,0.6162930578666233,21576980.289209776,4436.0568028803,3027700,223.5784965293162,8524783.643631335,21227017.221099094
URAM,6,3,40,4666,12966,3482522100,746361.358765538,2860.689314523772,0.6130924377462006,20656978.028258815,4427.127738589545,2981208,229.92503470615458,8199323.871448201,20311498.14822415
URAM,6,4,40,4557,12674,3370968900,739734.2330480579,2783.6081133252114,0.6108422456276522,19889040.733107105,4364.503123350253,2992618,236.122613223923,7875401.020746036,19548637.92997859
URAM,6,5,40,4516,12518,3262493700,722429.9601417184,2757.2876256268355,0.6105597045232143,19170209.915025767,4244.95347985513,3023100,241.50023965489694,7579001.146792242,18837121.36630431
URAM,6,6,40,4446,12321,3150592200,708635.2226720648,2705.501374017278,0.6085248254649748,18471320.871078957,4154.593088411821,3065434,248.79750020290564,7287541.434420751,18145411.676430486
URAM,6,7,40,4445,12297,3050638200,686307.8065241845,2702.719725831582,0.6080359338203783,17832268.18234419,4011.7588711685466,3099182,252.0274863787916,7003436.0649034185,17509247.743195135
URAM,6,8,40,4407,12210,2938185900,666708.8495575221,2679.207435549016,0.6079435978100785,17171645.912951436,3896.4479040053175,3141162,257.2614250614251,6467223.2492765095,16844936.2478388
URAM,6,9,40,4394,12129,2838798900,646062.5625853436,2677.8507299695007,0.6094334842898272,16561883.350783302,3769.2042218441743,3155890,260.1937505152939,6045185.7541445885,16232915.585936485
URAM,7,10,40,4341,12016,2738132100,630760.6772633034,2650.3398100217514,0.6105366989223109,15969750.937365996,3678.8184605772854,3210522,267.1872503328895,5767905.197707255,15651037.428528065
