zone,mean,species,timestep
166,7.716695728402302e-4,RASY,2
167,3.5190047507989474e-4,RASY,2
168,6.410142159867601e-4,RASY,2
169,6.88823129211815e-4,RASY,2
170,5.321335892506671e-4,RASY,2
171,7.53926647942782e-4,RASY,2
172,8.015274774312842e-4,RASY,2
173,7.176217809444783e-4,RASY,2
174,8.772063470497065e-4,RASY,2
175,8.1116523076038e-4,RASY,2
176,7.593942804005446e-4,RASY,2
177,0.0011325040458811334,RASY,2
1,6.922379193946802e-4,URAM,0
2,6.402107551497856e-4,URAM,0
3,5.712264363280606e-4,URAM,0
4,3.120469975643713e-4,URAM,0
5,5.339370633115747e-4,URAM,0
6,4.4917264339792816e-4,URAM,0
7,5.966453520423415e-4,URAM,0
8,5.097854921663942e-4,URAM,0
9,5.532205228949062e-4,URAM,0
10,5.662541455987883e-4,URAM,0
11,4.5098979068892064e-4,URAM,0
12,5.401112434293802e-4,URAM,0
13,3.528381450080311e-4,URAM,0
14,4.6105546933549753e-4,URAM,0
15,4.758522685996902e-4,URAM,0
16,6.3485035965735e-4,URAM,0
17,4.607459043934475e-4,URAM,0
18,5.498449292636932e-4,URAM,0
19,5.346481305571659e-4,URAM,0
20,4.902922547434042e-4,URAM,0
21,6.081262177622926e-4,URAM,0
22,4.575268123594708e-4,URAM,0
23,4.98765574314497e-4,URAM,0
24,5.031169372629016e-4,URAM,0
25,4.7220843162345654e-4,URAM,0
26,4.893508757820125e-4,URAM,0
27,4.8418677253784717e-4,URAM,0
28,4.5419980465888934e-4,URAM,0
29,6.305652441890871e-4,URAM,0
30,6.590422868985796e-4,URAM,0
31,5.020131946143623e-4,URAM,0
32,4.3266920702613164e-4,URAM,0
33,4.435203687681349e-4,URAM,0
34,4.578843565657711e-4,URAM,0
35,4.495128806367761e-4,URAM,0
36,8.832772919089186e-4,URAM,0
37,6.783998490455511e-4,URAM,0
38,3.969210431635542e-4,URAM,0
39,4.6587256880234365e-4,URAM,0
40,5.7242931632216e-4,URAM,0
41,3.875329708063176e-4,URAM,0
42,3.9535757946538647e-4,URAM,0
43,4.1372569135793795e-4,URAM,0
44,5.72433934912692e-4,URAM,0
45,5.258148752555723e-4,URAM,0
46,3.675794228267378e-4,URAM,0
47,9.161662460221582e-4,URAM,0
48,3.4625453127294057e-4,URAM,0
49,3.6456633471516724e-4,URAM,0
50,4.4205914994807286e-4,URAM,0
51,4.1409530218369296e-4,URAM,0
52,5.122671226259007e-4,URAM,0
53,4.422931238618635e-4,URAM,0
54,9.549469973831114e-4,URAM,0
55,4.380540536111862e-4,URAM,0
56,5.792808490501986e-4,URAM,0
57,3.7306067550865816e-4,URAM,0
58,3.3373440047788515e-4,URAM,0
59,7.456212032562448e-4,URAM,0
60,5.060624931728871e-4,URAM,0
61,4.2344034807974246e-4,URAM,0
62,6.557476445768178e-4,URAM,0
63,2.5808059416823766e-4,URAM,0
64,4.1762776563750577e-4,URAM,0
65,0.001026197299044006,URAM,0
66,5.263049491242239e-4,URAM,0
67,3.8305142090187713e-4,URAM,0
68,3.611050456236645e-4,URAM,0
69,4.535077099375457e-4,URAM,0
70,4.0490768068912456e-4,URAM,0
71,5.385393454072011e-4,URAM,0
72,5.001476494826478e-4,URAM,0
73,3.744456369377805e-4,URAM,0
74,4.5023498526818576e-4,URAM,0
75,6.724923209385491e-4,URAM,0
76,4.001626641491811e-4,URAM,0
77,6.40431424192584e-4,URAM,0
78,5.09714952046003e-4,URAM,0
79,3.972450151288576e-4,URAM,0
80,4.1643209452091784e-4,URAM,0
81,5.675121937776395e-4,URAM,0
82,4.084951970175216e-4,URAM,0
83,8.031506355816626e-4,URAM,0
84,5.764414455214822e-4,URAM,0
85,5.746600072504286e-4,URAM,0
86,3.546571575073296e-4,URAM,0
87,2.9228782446757745e-4,URAM,0
88,3.092944644800771e-4,URAM,0
89,4.909468096288833e-4,URAM,0
90,3.4634397779799306e-4,URAM,0
91,4.76049010814221e-4,URAM,0
92,3.6240010255369907e-4,URAM,0
93,4.084645488128295e-4,URAM,0
94,3.7500464663733793e-4,URAM,0
95,4.41610421221067e-4,URAM,0
96,3.4933374920501705e-4,URAM,0
97,4.342330083640503e-4,URAM,0
98,4.471317895647731e-4,URAM,0
99,4.5233699713688203e-4,URAM,0
100,6.248981196839236e-4,URAM,0
101,4.193731981991352e-4,URAM,0
102,5.109485450864657e-4,URAM,0
103,4.758505867401174e-4,URAM,0
104,4.029820674909795e-4,URAM,0
105,5.193496841709416e-4,URAM,0
106,3.9366656552385136e-4,URAM,0
107,4.4561377766564654e-4,URAM,0
108,6.283472510650807e-4,URAM,0
109,4.202574373972349e-4,URAM,0
110,3.5917918749689523e-4,URAM,0
111,3.905679520766458e-4,URAM,0
112,5.15582618143206e-4,URAM,0
113,4.340472486932548e-4,URAM,0
114,4.4604734186463933e-4,URAM,0
115,4.5703561688548963e-4,URAM,0
116,3.5632230920000437e-4,URAM,0
117,4.171246402241844e-4,URAM,0
118,4.1875264531818376e-4,URAM,0
119,4.3698349342412724e-4,URAM,0
120,0.0013308222671242099,URAM,0
121,0.0010102327873668727,URAM,0
122,5.653280469995449e-4,URAM,0
123,3.7833762249855825e-4,URAM,0
124,3.828614523736434e-4,URAM,0
125,4.698108221160447e-4,URAM,0
126,4.621651406481402e-4,URAM,0
127,3.6312829500980483e-4,URAM,0
128,4.3882267715527305e-4,URAM,0
129,3.7018945856684513e-4,URAM,0
130,4.3508309970058823e-4,URAM,0
131,3.78922490288954e-4,URAM,0
132,3.9454108747358706e-4,URAM,0
133,4.4174533932435643e-4,URAM,0
134,4.916158712642856e-4,URAM,0
135,4.6615746851391725e-4,URAM,0
136,5.352888131736148e-4,URAM,0
137,6.478038430822142e-4,URAM,0
138,0.0010475160680771224,URAM,0
139,5.486803277379089e-4,URAM,0
140,4.6919546915445736e-4,URAM,0
141,4.723640437495736e-4,URAM,0
142,3.5220429924829336e-4,URAM,0
143,9.805897002326059e-4,URAM,0
144,5.803677366825858e-4,URAM,0
145,4.528060792834645e-4,URAM,0
146,3.503138732572186e-4,URAM,0
147,3.5204964193806467e-4,URAM,0
148,3.31376593835531e-4,URAM,0
149,3.8577067731985804e-4,URAM,0
150,4.752815677064725e-4,URAM,0
151,3.981543147918575e-4,URAM,0
152,3.745449925716166e-4,URAM,0
153,6.776086516544054e-4,URAM,0
154,6.521344102404487e-4,URAM,0
155,5.898713733580898e-4,URAM,0
156,5.981643487741487e-4,URAM,0
157,0.0012804515920836616,URAM,0
158,3.6981238255839356e-4,URAM,0
159,6.90729898851497e-4,URAM,0
160,3.869801135957108e-4,URAM,0
161,4.4171824397222986e-4,URAM,0
162,9.867695893750123e-4,URAM,0
163,3.596079654215747e-4,URAM,0
164,5.248963120328158e-4,URAM,0
165,9.641688715874639e-4,URAM,0
166,0.001006654508298808,URAM,0
167,3.463127621825049e-4,URAM,0
168,4.554181007284792e-4,URAM,0
169,4.4835607056177806e-4,URAM,0
170,3.5503147814995367e-4,URAM,0
171,0.0012378674881792858,URAM,0
172,0.001311698735454285,URAM,0
173,5.904370171963116e-4,URAM,0
174,6.606871638087329e-4,URAM,0
175,0.0010118046615197028,URAM,0
176,9.408289746204177e-4,URAM,0
177,8.093470570236658e-4,URAM,0
1,6.942634019613105e-4,URAM,1
2,6.366672458745773e-4,URAM,1
3,5.363302806642582e-4,URAM,1
4,3.1711781946323805e-4,URAM,1
5,5.353931598524115e-4,URAM,1
6,4.48051287618991e-4,URAM,1
7,5.93516624893616e-4,URAM,1
8,5.087301365842138e-4,URAM,1
9,5.547155752406433e-4,URAM,1
10,5.734682693439824e-4,URAM,1
11,4.5040134014980065e-4,URAM,1
12,5.43388258871438e-4,URAM,1
13,3.511731365359834e-4,URAM,1
14,4.615225940592695e-4,URAM,1
15,4.770777069405749e-4,URAM,1
16,6.375592713994893e-4,URAM,1
17,4.6305275826620307e-4,URAM,1
18,5.514299696923895e-4,URAM,1
19,5.364280538743942e-4,URAM,1
20,4.949707067129749e-4,URAM,1
21,6.139709047539771e-4,URAM,1
22,4.6045989601886216e-4,URAM,1
23,5.014057810440854e-4,URAM,1
24,5.077885773957534e-4,URAM,1
25,4.783268412291366e-4,URAM,1
26,4.937271327849526e-4,URAM,1
27,4.902381134057376e-4,URAM,1
28,4.500752086876754e-4,URAM,1
29,6.408738372440312e-4,URAM,1
30,6.639948153821619e-4,URAM,1
31,5.067648471596326e-4,URAM,1
32,4.3486127395738687e-4,URAM,1
33,4.4388436080759855e-4,URAM,1
34,4.5942975230930016e-4,URAM,1
35,4.4598569030372936e-4,URAM,1
36,8.755251316012182e-4,URAM,1
37,6.810276871538027e-4,URAM,1
38,3.8738236267962513e-4,URAM,1
39,4.679009182966052e-4,URAM,1
40,5.753057848438479e-4,URAM,1
41,3.9033737638178337e-4,URAM,1
42,3.960573697248661e-4,URAM,1
43,4.184344563620101e-4,URAM,1
44,5.561371608350759e-4,URAM,1
45,5.314887814018792e-4,URAM,1
46,3.7486665828656546e-4,URAM,1
47,9.127927016482618e-4,URAM,1
48,3.355445803565904e-4,URAM,1
49,3.661445543013872e-4,URAM,1
50,4.431112605396893e-4,URAM,1
51,4.1369413584846983e-4,URAM,1
52,5.083291347123181e-4,URAM,1
53,4.281223064839847e-4,URAM,1
54,8.78952179073251e-4,URAM,1
55,4.4151110578627894e-4,URAM,1
56,5.505820783729751e-4,URAM,1
57,3.724422753053389e-4,URAM,1
58,3.1983065876628285e-4,URAM,1
59,7.405539060822779e-4,URAM,1
60,5.11526433756427e-4,URAM,1
61,4.232132196559018e-4,URAM,1
62,6.367957546743959e-4,URAM,1
63,2.6376357121381656e-4,URAM,1
64,4.1102827857372113e-4,URAM,1
65,0.0010025734112730808,URAM,1
66,5.290913841831337e-4,URAM,1
67,3.83662168568189e-4,URAM,1
68,3.568821801543781e-4,URAM,1
69,4.5448172896896897e-4,URAM,1
70,4.0769641337859235e-4,URAM,1
71,5.408001899417504e-4,URAM,1
72,4.8118905681557257e-4,URAM,1
73,3.5876515698660404e-4,URAM,1
74,4.510403151347257e-4,URAM,1
75,6.672720496832568e-4,URAM,1
76,3.9890042751339e-4,URAM,1
77,5.731897922108331e-4,URAM,1
78,5.303323108094137e-4,URAM,1
79,4.0027637253909585e-4,URAM,1
80,4.146190902893876e-4,URAM,1
81,5.834476568220536e-4,URAM,1
82,4.2022236790269506e-4,URAM,1
83,7.754645975437397e-4,URAM,1
84,5.818722002887005e-4,URAM,1
85,5.664221855294784e-4,URAM,1
86,3.5195242207361867e-4,URAM,1
87,2.742657646987536e-4,URAM,1
88,2.739978759962084e-4,URAM,1
89,4.8381038246954604e-4,URAM,1
90,3.3381619273681996e-4,URAM,1
91,4.633863070822344e-4,URAM,1
92,3.5917787947348185e-4,URAM,1
93,4.084521775299074e-4,URAM,1
94,3.776227027355573e-4,URAM,1
95,4.4836988881653475e-4,URAM,1
96,3.527722036076278e-4,URAM,1
97,4.343700367658586e-4,URAM,1
98,4.4676141143335006e-4,URAM,1
99,4.531872287389995e-4,URAM,1
100,6.045672034648906e-4,URAM,1
101,4.1979057563796114e-4,URAM,1
102,5.05503548521755e-4,URAM,1
103,4.72820349055322e-4,URAM,1
104,4.057724433335403e-4,URAM,1
105,5.095596431759969e-4,URAM,1
106,4.029725057508429e-4,URAM,1
107,4.4434272390241346e-4,URAM,1
108,6.17149900921541e-4,URAM,1
109,4.2118261890082846e-4,URAM,1
110,3.6381834845118183e-4,URAM,1
111,3.901735031699301e-4,URAM,1
112,5.148043860144882e-4,URAM,1
113,4.3097875937615424e-4,URAM,1
114,4.2458779702101606e-4,URAM,1
115,4.645124372576982e-4,URAM,1
116,3.599408019765875e-4,URAM,1
117,4.1902834202262664e-4,URAM,1
118,4.2171825390939293e-4,URAM,1
119,4.324692302816379e-4,URAM,1
120,0.0012572489953637197,URAM,1
121,8.911453864114431e-4,URAM,1
122,5.746701637478524e-4,URAM,1
123,3.7903408160911935e-4,URAM,1
124,3.844647026864806e-4,URAM,1
125,4.6990918782610625e-4,URAM,1
126,4.5368582655962354e-4,URAM,1
127,3.648210773904084e-4,URAM,1
128,4.4407522907737035e-4,URAM,1
129,3.726030671733511e-4,URAM,1
130,4.255368474133994e-4,URAM,1
131,3.8205536284660613e-4,URAM,1
132,3.979143728083678e-4,URAM,1
133,4.427379446082158e-4,URAM,1
134,4.927987500577788e-4,URAM,1
135,4.750349685382399e-4,URAM,1
136,5.32846144420586e-4,URAM,1
137,6.083854885759794e-4,URAM,1
138,9.727993546149367e-4,URAM,1
139,5.443892071368006e-4,URAM,1
140,4.69094387911139e-4,URAM,1
141,4.747549831593367e-4,URAM,1
142,3.5667131518954333e-4,URAM,1
143,9.440489561593884e-4,URAM,1
144,5.725746869366484e-4,URAM,1
145,4.48524943208025e-4,URAM,1
146,3.5411232118470667e-4,URAM,1
147,3.48405250170133e-4,URAM,1
148,3.338626728724083e-4,URAM,1
149,3.8914899132255645e-4,URAM,1
150,4.788796268538569e-4,URAM,1
151,4.017568543265632e-4,URAM,1
152,3.762076179878778e-4,URAM,1
153,6.827776712990117e-4,URAM,1
154,6.405942132096316e-4,URAM,1
155,5.912155629574341e-4,URAM,1
156,5.949502569846046e-4,URAM,1
157,0.0012537370730149589,URAM,1
158,3.7087510701831695e-4,URAM,1
159,6.678912720587333e-4,URAM,1
160,3.841270663908666e-4,URAM,1
161,4.3695582683872677e-4,URAM,1
162,9.810337235975188e-4,URAM,1
163,3.6077486210809125e-4,URAM,1
164,5.222781267129255e-4,URAM,1
165,9.20856020472583e-4,URAM,1
166,9.697302001987478e-4,URAM,1
167,3.4207826445555105e-4,URAM,1
168,4.5057779023745595e-4,URAM,1
169,4.511309622551687e-4,URAM,1
170,3.5481294513122266e-4,URAM,1
171,0.0012318583727366844,URAM,1
172,0.0012433257478457376,URAM,1
173,5.751039975771231e-4,URAM,1
174,6.603727157915131e-4,URAM,1
175,0.0010107978170182988,URAM,1
176,9.431731738216025e-4,URAM,1
177,8.333611145961722e-4,URAM,1
1,6.984635388603606e-4,URAM,2
2,6.398583253619846e-4,URAM,2
3,5.266034352778627e-4,URAM,2
4,3.058290484858027e-4,URAM,2
5,5.372848574133801e-4,URAM,2
6,4.493408096693253e-4,URAM,2
7,5.896499406667467e-4,URAM,2
8,5.112080206164745e-4,URAM,2
9,5.548499951975508e-4,URAM,2
10,5.698153064895075e-4,URAM,2
11,4.543103809744114e-4,URAM,2
12,5.275876492934903e-4,URAM,2
13,3.4678070970537746e-4,URAM,2
14,4.6651280692963025e-4,URAM,2
15,4.858476151607893e-4,URAM,2
16,5.754865881401422e-4,URAM,2
17,4.736054909073938e-4,URAM,2
18,5.660259248744587e-4,URAM,2
19,5.408400158140479e-4,URAM,2
20,4.7222921243485243e-4,URAM,2
21,6.101614560406434e-4,URAM,2
22,4.6237327458866965e-4,URAM,2
23,5.043199642138208e-4,URAM,2
24,5.144798599543345e-4,URAM,2
25,4.858719592770184e-4,URAM,2
26,4.981810239869981e-4,URAM,2
27,4.8790559974828935e-4,URAM,2
28,4.4794508087872244e-4,URAM,2
29,6.24563728667485e-4,URAM,2
30,6.767980177133237e-4,URAM,2
31,5.085677002213432e-4,URAM,2
32,4.331491077315028e-4,URAM,2
33,4.455114720855279e-4,URAM,2
34,4.6279884877695193e-4,URAM,2
35,4.526373845015484e-4,URAM,2
36,8.726447196768316e-4,URAM,2
37,6.822306090181747e-4,URAM,2
38,3.787064645770216e-4,URAM,2
39,4.7053919645699256e-4,URAM,2
40,5.654202036696408e-4,URAM,2
41,3.9121305698423646e-4,URAM,2
42,3.8693421620271634e-4,URAM,2
43,4.186487833516992e-4,URAM,2
44,5.495319491478959e-4,URAM,2
45,5.351875101641011e-4,URAM,2
46,3.751032306142536e-4,URAM,2
47,9.195946092059951e-4,URAM,2
48,3.335075748129244e-4,URAM,2
49,3.6166582911781135e-4,URAM,2
50,4.433030882852363e-4,URAM,2
51,4.136178525158765e-4,URAM,2
52,5.068549508401303e-4,URAM,2
53,4.200267781908104e-4,URAM,2
54,8.824860956255742e-4,URAM,2
55,4.432009644908233e-4,URAM,2
56,5.361960997348512e-4,URAM,2
57,3.49261419719455e-4,URAM,2
58,3.1691277934274304e-4,URAM,2
59,7.352935555059988e-4,URAM,2
60,5.190360359133122e-4,URAM,2
61,4.242702248004556e-4,URAM,2
62,6.271441226105468e-4,URAM,2
63,2.66155710794003e-4,URAM,2
64,4.059695269400133e-4,URAM,2
65,0.0010061103288077579,URAM,2
66,5.310130292242725e-4,URAM,2
67,3.817731747519662e-4,URAM,2
68,3.510756816407296e-4,URAM,2
69,4.257473163670115e-4,URAM,2
70,4.0911653430291284e-4,URAM,2
71,5.461998248854866e-4,URAM,2
72,4.647411922879096e-4,URAM,2
73,3.4588731319149364e-4,URAM,2
74,4.4329359863869193e-4,URAM,2
75,6.608369875590694e-4,URAM,2
76,3.988660534071522e-4,URAM,2
77,5.360336951777738e-4,URAM,2
78,5.43756432438248e-4,URAM,2
79,4.023982838512337e-4,URAM,2
80,4.106484616154287e-4,URAM,2
81,5.805117961586797e-4,URAM,2
82,3.4020141865290265e-4,URAM,2
83,7.580087549315857e-4,URAM,2
84,5.848748055166844e-4,URAM,2
85,5.648440532577839e-4,URAM,2
86,3.4871077575713167e-4,URAM,2
87,2.7495849606283475e-4,URAM,2
88,2.689499946948145e-4,URAM,2
89,4.6323376037176345e-4,URAM,2
90,3.0886522046764785e-4,URAM,2
91,4.3729052454238274e-4,URAM,2
92,3.55037204854208e-4,URAM,2
93,3.5907227928687503e-4,URAM,2
94,3.777259606530544e-4,URAM,2
95,4.571755619145876e-4,URAM,2
96,3.562454141393683e-4,URAM,2
97,4.3338978786973463e-4,URAM,2
98,3.7868577641512487e-4,URAM,2
99,4.652313769753372e-4,URAM,2
100,5.670306476443979e-4,URAM,2
101,4.198749283606858e-4,URAM,2
102,5.078942109648124e-4,URAM,2
103,4.750446607425746e-4,URAM,2
104,3.9231897125507626e-4,URAM,2
105,5.301321300234223e-4,URAM,2
106,4.0913860209406864e-4,URAM,2
107,4.4771583809272684e-4,URAM,2
108,5.842514135655017e-4,URAM,2
109,4.2314743438967106e-4,URAM,2
110,3.661717930261923e-4,URAM,2
111,3.869820006273181e-4,URAM,2
112,5.109756122027512e-4,URAM,2
113,4.250148834127139e-4,URAM,2
114,4.140479114454265e-4,URAM,2
115,4.7080420415983353e-4,URAM,2
116,3.63192232437277e-4,URAM,2
117,4.2053273252059154e-4,URAM,2
118,4.2091671488471335e-4,URAM,2
119,4.3241074786223784e-4,URAM,2
120,0.001262071444922921,URAM,2
121,8.945658456548281e-4,URAM,2
122,5.73221833584868e-4,URAM,2
123,3.8289541048076674e-4,URAM,2
124,3.86696950280764e-4,URAM,2
125,4.745114296870316e-4,URAM,2
126,4.417223979554617e-4,URAM,2
127,3.680698192491273e-4,URAM,2
128,4.486238265925507e-4,URAM,2
129,3.743436481331335e-4,URAM,2
130,4.273457887706634e-4,URAM,2
131,3.7923866382399247e-4,URAM,2
132,4.020621144185654e-4,URAM,2
133,4.4375513756422834e-4,URAM,2
134,4.963892825350864e-4,URAM,2
135,4.7690558216844953e-4,URAM,2
136,5.300990433540701e-4,URAM,2
137,6.052276806059686e-4,URAM,2
138,9.76247576609267e-4,URAM,2
139,5.511381772761477e-4,URAM,2
140,4.703395376544822e-4,URAM,2
141,4.778145665881748e-4,URAM,2
142,3.6286865595280176e-4,URAM,2
143,9.701568426383875e-4,URAM,2
144,5.756968597381912e-4,URAM,2
145,4.5370995815487164e-4,URAM,2
146,3.6008810813338246e-4,URAM,2
147,3.2636641488925004e-4,URAM,2
148,3.2518082787159024e-4,URAM,2
149,3.9195239727076293e-4,URAM,2
150,4.8231720130484243e-4,URAM,2
151,4.0567966627203824e-4,URAM,2
152,3.778947141388944e-4,URAM,2
153,6.907706352260537e-4,URAM,2
154,6.45475002480785e-4,URAM,2
155,5.953076272119074e-4,URAM,2
156,6.019211755292696e-4,URAM,2
157,0.0012534445012703367,URAM,2
158,3.739261120013263e-4,URAM,2
159,6.723629322875833e-4,URAM,2
160,3.8594027540766725e-4,URAM,2
161,4.379112167208142e-4,URAM,2
162,9.893409648184042e-4,URAM,2
163,3.6337314838829954e-4,URAM,2
164,5.242359226340784e-4,URAM,2
165,8.637653893223538e-4,URAM,2
166,9.757844515528273e-4,URAM,2
167,3.389449142345175e-4,URAM,2
168,4.4396355020229645e-4,URAM,2
169,4.5293520895975956e-4,URAM,2
170,3.548632903691932e-4,URAM,2
171,0.0012411201851653152,URAM,2
172,0.0012495438799773183,URAM,2
173,5.743569291882538e-4,URAM,2
174,6.7062238310512e-4,URAM,2
175,0.0010218208994121555,URAM,2
176,9.468922903553438e-4,URAM,2
177,8.357993112382251e-4,URAM,2
