TransitionGroupID,Timestep,TertiaryStratumID,Amount,srcClassID,destClassID
mixt_2_to_mixt_1 [Type],6,221,0,22,21
mixt_3_to_mixt_1 [Type],6,221,0,23,21
conif_1_to_mixt_1 [Type],6,221,0,31,21
conif_2_to_mixt_1 [Type],6,221,0,32,21
conif_3_to_mixt_1 [Type],6,221,0,33,21
decid_1_to_mixt_2 [Type],6,221,0.10557280900008414,11,22
decid_2_to_mixt_2 [Type],6,221,0.056010632301828345,12,22
decid_3_to_mixt_2 [Type],6,221,0.01365917804530481,13,22
mixt_1_to_mixt_2 [Type],6,221,0.7908785557967428,21,22
mixt_3_to_mixt_2 [Type],6,221,0.010194824364771482,23,22
conif_1_to_mixt_2 [Type],6,221,0.07872941227980201,31,22
conif_2_to_mixt_2 [Type],6,221,0.042031058241179586,32,22
conif_3_to_mixt_2 [Type],6,221,0.0030908228230444035,33,22
decid_1_to_mixt_3 [Type],6,221,0,11,23
decid_2_to_mixt_3 [Type],6,221,0.028298562499620816,12,23
decid_3_to_mixt_3 [Type],6,221,0.10211272957703821,13,23
mixt_1_to_mixt_3 [Type],6,221,0,21,23
mixt_2_to_mixt_3 [Type],6,221,0.21120882712400812,22,23
conif_1_to_mixt_3 [Type],6,221,0,31,23
conif_2_to_mixt_3 [Type],6,221,0.020993502967705746,32,23
conif_3_to_mixt_3 [Type],6,221,0.1957994822746817,33,23
decid_1_to_conif_1 [Type],6,221,0,11,31
decid_2_to_conif_1 [Type],6,221,0,12,31
decid_3_to_conif_1 [Type],6,221,0,13,31
mixt_1_to_conif_1 [Type],6,221,0,21,31
mixt_2_to_conif_1 [Type],6,221,0,22,31
mixt_3_to_conif_1 [Type],6,221,0,23,31
conif_2_to_conif_1 [Type],6,221,0,32,31
conif_3_to_conif_1 [Type],6,221,0,33,31
decid_1_to_conif_2 [Type],6,221,0,11,32
decid_2_to_conif_2 [Type],6,221,0,12,32
decid_3_to_conif_2 [Type],6,221,0,13,32
mixt_1_to_conif_2 [Type],6,221,0.010256681389212985,21,32
mixt_2_to_conif_2 [Type],6,221,0.00742301606303386,22,32
mixt_3_to_conif_2 [Type],6,221,1.4286734839674686e-4,23,32
conif_1_to_conif_2 [Type],6,221,0.611077765868701,31,32
conif_3_to_conif_2 [Type],6,221,0.0012715333167984122,33,32
decid_1_to_conif_3 [Type],6,221,0,11,33
decid_2_to_conif_3 [Type],6,221,0,12,33
decid_3_to_conif_3 [Type],6,221,0,13,33
mixt_1_to_conif_3 [Type],6,221,0,21,33
mixt_2_to_conif_3 [Type],6,221,0.008403186396169104,22,33
mixt_3_to_conif_3 [Type],6,221,0.02620037261985242,23,33
conif_1_to_conif_3 [Type],6,221,0,31,33
conif_2_to_conif_3 [Type],6,221,0.2811896957735025,32,33
decid_2_to_decid_1 [Type],6,222,0,12,11
decid_3_to_decid_1 [Type],6,222,0,13,11
mixt_1_to_decid_1 [Type],6,222,0,21,11
mixt_2_to_decid_1 [Type],6,222,0,22,11
mixt_3_to_decid_1 [Type],6,222,0,23,11
conif_1_to_decid_1 [Type],6,222,0,31,11
conif_2_to_decid_1 [Type],6,222,0,32,11
conif_3_to_decid_1 [Type],6,222,0,33,11
decid_1_to_decid_2 [Type],6,222,0,11,12
decid_3_to_decid_2 [Type],6,222,0,13,12
mixt_1_to_decid_2 [Type],6,222,5.056890336012643e-4,21,12
mixt_2_to_decid_2 [Type],6,222,9.561600633800627e-5,22,12
mixt_3_to_decid_2 [Type],6,222,2.32369005112254e-4,23,12
conif_1_to_decid_2 [Type],6,222,0,31,12
conif_2_to_decid_2 [Type],6,222,1.9132348019090806e-5,32,12
conif_3_to_decid_2 [Type],6,222,0,33,12
decid_1_to_decid_3 [Type],6,222,0,11,13
decid_2_to_decid_3 [Type],6,222,0,12,13
mixt_1_to_decid_3 [Type],6,222,0,21,13
mixt_2_to_decid_3 [Type],6,222,9.561600633800627e-5,22,13
mixt_3_to_decid_3 [Type],6,222,0.0016277187862682174,23,13
conif_1_to_decid_3 [Type],6,222,0,31,13
conif_2_to_decid_3 [Type],6,222,0,32,13
conif_3_to_decid_3 [Type],6,222,0,33,13
decid_1_to_mixt_1 [Type],6,222,0,11,21
decid_2_to_mixt_1 [Type],6,222,0,12,21
decid_3_to_mixt_1 [Type],6,222,0,13,21
mixt_2_to_mixt_1 [Type],6,222,4.7806860311694344e-5,22,21
mixt_3_to_mixt_1 [Type],6,222,0,23,21
conif_1_to_mixt_1 [Type],6,222,0,31,21
conif_2_to_mixt_1 [Type],6,222,0,32,21
conif_3_to_mixt_1 [Type],6,222,0,33,21
decid_1_to_mixt_2 [Type],6,222,0.9900000000000005,11,22
decid_2_to_mixt_2 [Type],6,222,0.569668517088065,12,22
decid_3_to_mixt_2 [Type],6,222,0.11359473957208144,13,22
mixt_1_to_mixt_2 [Type],6,222,0.6788544266660491,21,22
mixt_3_to_mixt_2 [Type],6,222,0.036203680373852465,23,22
conif_1_to_mixt_2 [Type],6,222,0.02979505705859753,31,22
conif_2_to_mixt_2 [Type],6,222,0.02174088652879802,32,22
conif_3_to_mixt_2 [Type],6,222,0.002200606960060192,33,22
decid_1_to_mixt_3 [Type],6,222,0,11,23
decid_2_to_mixt_3 [Type],6,222,0.018693237074683622,12,23
decid_3_to_mixt_3 [Type],6,222,0.465477516175151,13,23
mixt_1_to_mixt_3 [Type],6,222,0,21,23
mixt_2_to_mixt_3 [Type],6,222,0.06446428333364629,22,23
conif_1_to_mixt_3 [Type],6,222,0,31,23
conif_2_to_mixt_3 [Type],6,222,0.003776166219830679,32,23
conif_3_to_mixt_3 [Type],6,222,0.014409468873934794,33,23
decid_1_to_conif_1 [Type],6,222,0,11,31
decid_2_to_conif_1 [Type],6,222,0,12,31
decid_3_to_conif_1 [Type],6,222,0,13,31
mixt_1_to_conif_1 [Type],6,222,0,21,31
mixt_2_to_conif_1 [Type],6,222,0,22,31
mixt_3_to_conif_1 [Type],6,222,0,23,31
conif_2_to_conif_1 [Type],6,222,0,32,31
conif_3_to_conif_1 [Type],6,222,0,33,31
decid_1_to_conif_2 [Type],6,222,0,11,32
decid_2_to_conif_2 [Type],6,222,0,12,32
decid_3_to_conif_2 [Type],6,222,0,13,32
mixt_1_to_conif_2 [Type],6,222,0.04977252470640947,21,32
mixt_2_to_conif_2 [Type],6,222,0.044292911099662824,22,32
mixt_3_to_conif_2 [Type],6,222,0.006994723300070671,23,32
conif_1_to_conif_2 [Type],6,222,0.7577142829383663,31,32
conif_3_to_conif_2 [Type],6,222,0.02123024654104022,33,32
decid_1_to_conif_3 [Type],6,222,0,11,33
decid_2_to_conif_3 [Type],6,222,0,12,33
decid_3_to_conif_3 [Type],6,222,0,13,33
mixt_1_to_conif_3 [Type],6,222,0,21,33
mixt_2_to_conif_3 [Type],6,222,0.0071486031807269645,22,33
mixt_3_to_conif_3 [Type],6,222,0.03789264755911059,23,33
conif_1_to_conif_3 [Type],6,222,0,31,33
conif_2_to_conif_3 [Type],6,222,0.1419756943780468,32,33
decid_2_to_decid_1 [Type],6,223,0,12,11
decid_3_to_decid_1 [Type],6,223,0,13,11
mixt_1_to_decid_1 [Type],6,223,0,21,11
mixt_2_to_decid_1 [Type],6,223,0,22,11
mixt_3_to_decid_1 [Type],6,223,0,23,11
conif_1_to_decid_1 [Type],6,223,0,31,11
conif_2_to_decid_1 [Type],6,223,0,32,11
conif_3_to_decid_1 [Type],6,223,0,33,11
decid_1_to_decid_2 [Type],6,223,0.2254033307585166,11,12
decid_3_to_decid_2 [Type],6,223,0,13,12
mixt_1_to_decid_2 [Type],6,223,0,21,12
mixt_2_to_decid_2 [Type],6,223,6.341355153971495e-5,22,12
mixt_3_to_decid_2 [Type],6,223,0,23,12
conif_1_to_decid_2 [Type],6,223,0,31,12
conif_2_to_decid_2 [Type],6,223,0,32,12
conif_3_to_decid_2 [Type],6,223,0,33,12
decid_1_to_decid_3 [Type],6,223,0,11,13
decid_2_to_decid_3 [Type],6,223,0,12,13
mixt_1_to_decid_3 [Type],6,223,0,21,13
mixt_2_to_decid_3 [Type],6,223,0,22,13
mixt_3_to_decid_3 [Type],6,223,3.2835331701142056e-4,23,13
conif_1_to_decid_3 [Type],6,223,0,31,13
conif_2_to_decid_3 [Type],6,223,0,32,13
conif_3_to_decid_3 [Type],6,223,0,33,13
decid_1_to_mixt_1 [Type],6,223,0,11,21
decid_2_to_mixt_1 [Type],6,223,0,12,21
decid_3_to_mixt_1 [Type],6,223,0,13,21
mixt_2_to_mixt_1 [Type],6,223,6.341355153971495e-5,22,21
mixt_3_to_mixt_1 [Type],6,223,0,23,21
conif_1_to_mixt_1 [Type],6,223,0,31,21
conif_2_to_mixt_1 [Type],6,223,0,32,21
conif_3_to_mixt_1 [Type],6,223,0,33,21
decid_1_to_mixt_2 [Type],6,223,0.3675444679663241,11,22
decid_2_to_mixt_2 [Type],6,223,0.5337475958798432,12,22
decid_3_to_mixt_2 [Type],6,223,0.05719095841793653,13,22
mixt_1_to_mixt_2 [Type],6,223,0.6793368453391284,21,22
mixt_3_to_mixt_2 [Type],6,223,0.027630575297709514,23,22
conif_1_to_mixt_2 [Type],6,223,0.022379610076457945,31,22
conif_2_to_mixt_2 [Type],6,223,0.01939833300332483,32,22
conif_3_to_mixt_2 [Type],6,223,0.0019950399695909393,33,22
decid_1_to_mixt_3 [Type],6,223,0,11,23
decid_2_to_mixt_3 [Type],6,223,0.021980706156348506,12,23
decid_3_to_mixt_3 [Type],6,223,0.6666666666666667,13,23
mixt_1_to_mixt_3 [Type],6,223,0,21,23
mixt_2_to_mixt_3 [Type],6,223,0.0712101408770448,22,23
conif_1_to_mixt_3 [Type],6,223,0,31,23
conif_2_to_mixt_3 [Type],6,223,0.004488695114681196,32,23
conif_3_to_mixt_3 [Type],6,223,0.015191017189275735,33,23
decid_1_to_conif_1 [Type],6,223,0,11,31
decid_2_to_conif_1 [Type],6,223,0,12,31
decid_3_to_conif_1 [Type],6,223,0,13,31
mixt_1_to_conif_1 [Type],6,223,0,21,31
mixt_2_to_conif_1 [Type],6,223,0,22,31
mixt_3_to_conif_1 [Type],6,223,0,23,31
conif_2_to_conif_1 [Type],6,223,0,32,31
conif_3_to_conif_1 [Type],6,223,0,33,31
decid_1_to_conif_2 [Type],6,223,0,11,32
decid_2_to_conif_2 [Type],6,223,0,12,32
decid_3_to_conif_2 [Type],6,223,0,13,32
mixt_1_to_conif_2 [Type],6,223,0.052210421693842934,21,32
mixt_2_to_conif_2 [Type],6,223,0.03860173696595959,22,32
mixt_3_to_conif_2 [Type],6,223,0.002300742571617831,23,32
conif_1_to_conif_2 [Type],6,223,0.7867992836443907,31,32
conif_3_to_conif_2 [Type],6,223,0.019090648340355454,33,32
decid_1_to_conif_3 [Type],6,223,0,11,33
decid_2_to_conif_3 [Type],6,223,0,12,33
decid_3_to_conif_3 [Type],6,223,0,13,33
mixt_1_to_conif_3 [Type],6,223,0,21,33
mixt_2_to_conif_3 [Type],6,223,0.00553210615760813,22,33
mixt_3_to_conif_3 [Type],6,223,0.032029693916039714,23,33
conif_1_to_conif_3 [Type],6,223,0,31,33
conif_2_to_conif_3 [Type],6,223,0.16673708821015076,32,33
decid_2_to_decid_1 [Type],6,375,0,12,11
decid_3_to_decid_1 [Type],6,375,0,13,11
mixt_1_to_decid_1 [Type],6,375,0,21,11
mixt_2_to_decid_1 [Type],6,375,0,22,11
mixt_3_to_decid_1 [Type],6,375,0,23,11
conif_1_to_decid_1 [Type],6,375,0,31,11
conif_2_to_decid_1 [Type],6,375,0,32,11
conif_3_to_decid_1 [Type],6,375,0,33,11
decid_1_to_decid_2 [Type],6,375,0.9900000000000005,11,12
decid_3_to_decid_2 [Type],6,375,0.004508879650809039,13,12
mixt_1_to_decid_2 [Type],6,375,0.0755837222628244,21,12
mixt_2_to_decid_2 [Type],6,375,0.049537191998858754,22,12
mixt_3_to_decid_2 [Type],6,375,0,23,12
conif_1_to_decid_2 [Type],6,375,0,31,12
conif_2_to_decid_2 [Type],6,375,0,32,12
conif_3_to_decid_2 [Type],6,375,0,33,12
decid_1_to_decid_3 [Type],6,375,0,11,13
decid_2_to_decid_3 [Type],6,375,0.2707469329222577,12,13
mixt_1_to_decid_3 [Type],6,375,0,21,13
mixt_2_to_decid_3 [Type],6,375,0.04317647125259061,22,13
mixt_3_to_decid_3 [Type],6,375,0.07949565765564748,23,13
conif_1_to_decid_3 [Type],6,375,0,31,13
conif_2_to_decid_3 [Type],6,375,0,32,13
conif_3_to_decid_3 [Type],6,375,0,33,13
decid_1_to_mixt_1 [Type],6,375,0,11,21
decid_2_to_mixt_1 [Type],6,375,0,12,21
decid_3_to_mixt_1 [Type],6,375,0,13,21
mixt_2_to_mixt_1 [Type],6,375,0,22,21
mixt_3_to_mixt_1 [Type],6,375,0,23,21
conif_1_to_mixt_1 [Type],6,375,0,31,21
conif_2_to_mixt_1 [Type],6,375,0,32,21
conif_3_to_mixt_1 [Type],6,375,0,33,21
decid_1_to_mixt_2 [Type],6,375,0,11,22
decid_2_to_mixt_2 [Type],6,375,0.006292197307167902,12,22
decid_3_to_mixt_2 [Type],6,375,0,13,22
mixt_1_to_mixt_2 [Type],6,375,0.6186149643017624,21,22
mixt_3_to_mixt_2 [Type],6,375,0,23,22
conif_1_to_mixt_2 [Type],6,375,0,31,22
conif_2_to_mixt_2 [Type],6,375,0.1324239675722877,32,22
conif_3_to_mixt_2 [Type],6,375,0,33,22
decid_1_to_mixt_3 [Type],6,375,0,11,23
decid_2_to_mixt_3 [Type],6,375,0.006292197307167902,12,23
decid_3_to_mixt_3 [Type],6,375,0.012937155432358516,13,23
mixt_1_to_mixt_3 [Type],6,375,0,21,23
mixt_2_to_mixt_3 [Type],6,375,0.25441798059481613,22,23
conif_1_to_mixt_3 [Type],6,375,0,31,23
conif_2_to_mixt_3 [Type],6,375,0.06674347474261721,32,23
conif_3_to_mixt_3 [Type],6,375,0.26582897619248,33,23
decid_1_to_conif_1 [Type],6,375,0,11,31
decid_2_to_conif_1 [Type],6,375,0,12,31
decid_3_to_conif_1 [Type],6,375,0,13,31
mixt_1_to_conif_1 [Type],6,375,0,21,31
mixt_2_to_conif_1 [Type],6,375,0,22,31
mixt_3_to_conif_1 [Type],6,375,0,23,31
conif_2_to_conif_1 [Type],6,375,0,32,31
conif_3_to_conif_1 [Type],6,375,0,33,31
decid_1_to_conif_2 [Type],6,375,0,11,32
decid_2_to_conif_2 [Type],6,375,0,12,32
decid_3_to_conif_2 [Type],6,375,0,13,32
mixt_1_to_conif_2 [Type],6,375,0,21,32
mixt_2_to_conif_2 [Type],6,375,0,22,32
mixt_3_to_conif_2 [Type],6,375,0,23,32
conif_1_to_conif_2 [Type],6,375,0.9900000000000005,31,32
conif_3_to_conif_2 [Type],6,375,0,33,32
decid_1_to_conif_3 [Type],6,375,0,11,33
decid_2_to_conif_3 [Type],6,375,0,12,33
decid_3_to_conif_3 [Type],6,375,0,13,33
mixt_1_to_conif_3 [Type],6,375,0,21,33
mixt_2_to_conif_3 [Type],6,375,0,22,33
mixt_3_to_conif_3 [Type],6,375,0.0059549657534307965,23,33
conif_1_to_conif_3 [Type],6,375,0,31,33
conif_2_to_conif_3 [Type],6,375,0.17043864421565957,32,33
decid_2_to_decid_1 [Type],6,376,0,12,11
decid_3_to_decid_1 [Type],6,376,0,13,11
mixt_1_to_decid_1 [Type],6,376,0,21,11
mixt_2_to_decid_1 [Type],6,376,0,22,11
mixt_3_to_decid_1 [Type],6,376,0,23,11
conif_1_to_decid_1 [Type],6,376,0,31,11
conif_2_to_decid_1 [Type],6,376,0,32,11
conif_3_to_decid_1 [Type],6,376,0,33,11
decid_1_to_decid_2 [Type],6,376,0.9900000000000005,11,12
decid_3_to_decid_2 [Type],6,376,0.00741000441831019,13,12
mixt_1_to_decid_2 [Type],6,376,0.09546596626670922,21,12
mixt_2_to_decid_2 [Type],6,376,0.055895000360723146,22,12
mixt_3_to_decid_2 [Type],6,376,0,23,12
conif_1_to_decid_2 [Type],6,376,0,31,12
conif_2_to_decid_2 [Type],6,376,0,32,12
conif_3_to_decid_2 [Type],6,376,0,33,12
decid_1_to_decid_3 [Type],6,376,0,11,13
decid_2_to_decid_3 [Type],6,376,0.23849815661991736,12,13
mixt_1_to_decid_3 [Type],6,376,0,21,13
mixt_2_to_decid_3 [Type],6,376,0.05443917066074322,22,13
mixt_3_to_decid_3 [Type],6,376,0.0969769417247287,23,13
conif_1_to_decid_3 [Type],6,376,0,31,13
conif_2_to_decid_3 [Type],6,376,0,32,13
conif_3_to_decid_3 [Type],6,376,0,33,13
decid_1_to_mixt_1 [Type],6,376,0,11,21
decid_2_to_mixt_1 [Type],6,376,0,12,21
decid_3_to_mixt_1 [Type],6,376,0,13,21
mixt_2_to_mixt_1 [Type],6,376,0,22,21
mixt_3_to_mixt_1 [Type],6,376,0,23,21
conif_1_to_mixt_1 [Type],6,376,0,31,21
conif_2_to_mixt_1 [Type],6,376,0,32,21
conif_3_to_mixt_1 [Type],6,376,0,33,21
decid_1_to_mixt_2 [Type],6,376,0,11,22
decid_2_to_mixt_2 [Type],6,376,0.0048970480108747605,12,22
decid_3_to_mixt_2 [Type],6,376,0,13,22
mixt_1_to_mixt_2 [Type],6,376,0.5735985672887789,21,22
mixt_3_to_mixt_2 [Type],6,376,0,23,22
conif_1_to_mixt_2 [Type],6,376,0,31,22
conif_2_to_mixt_2 [Type],6,376,0.3061113335112887,32,22
conif_3_to_mixt_2 [Type],6,376,0,33,22
decid_1_to_mixt_3 [Type],6,376,0,11,23
decid_2_to_mixt_3 [Type],6,376,0.0060528009583413755,12,23
decid_3_to_mixt_3 [Type],6,376,0.056637457863605856,13,23
mixt_1_to_mixt_3 [Type],6,376,0,21,23
mixt_2_to_mixt_3 [Type],6,376,0.20975688451712027,22,23
conif_1_to_mixt_3 [Type],6,376,0,31,23
conif_2_to_mixt_3 [Type],6,376,0.07704179300910274,32,23
conif_3_to_mixt_3 [Type],6,376,0.2697032566597788,33,23
decid_1_to_conif_1 [Type],6,376,0,11,31
decid_2_to_conif_1 [Type],6,376,0,12,31
decid_3_to_conif_1 [Type],6,376,0,13,31
mixt_1_to_conif_1 [Type],6,376,0,21,31
mixt_2_to_conif_1 [Type],6,376,0,22,31
mixt_3_to_conif_1 [Type],6,376,0,23,31
conif_2_to_conif_1 [Type],6,376,0,32,31
conif_3_to_conif_1 [Type],6,376,0,33,31
decid_1_to_conif_2 [Type],6,376,0,11,32
decid_2_to_conif_2 [Type],6,376,0,12,32
decid_3_to_conif_2 [Type],6,376,0,13,32
mixt_1_to_conif_2 [Type],6,376,0,21,32
mixt_2_to_conif_2 [Type],6,376,0,22,32
mixt_3_to_conif_2 [Type],6,376,0,23,32
conif_1_to_conif_2 [Type],6,376,0,31,32
conif_3_to_conif_2 [Type],6,376,0,33,32
decid_1_to_conif_3 [Type],6,376,0,11,33
decid_2_to_conif_3 [Type],6,376,0,12,33
decid_3_to_conif_3 [Type],6,376,0,13,33
mixt_1_to_conif_3 [Type],6,376,0,21,33
mixt_2_to_conif_3 [Type],6,376,0,22,33
mixt_3_to_conif_3 [Type],6,376,0,23,33
conif_1_to_conif_3 [Type],6,376,0,31,33
conif_2_to_conif_3 [Type],6,376,0,32,33
decid_2_to_decid_1 [Type],6,378,0,12,11
decid_3_to_decid_1 [Type],6,378,0,13,11
mixt_1_to_decid_1 [Type],6,378,0,21,11
mixt_2_to_decid_1 [Type],6,378,0,22,11
mixt_3_to_decid_1 [Type],6,378,0,23,11
conif_1_to_decid_1 [Type],6,378,0,31,11
conif_2_to_decid_1 [Type],6,378,0,32,11
conif_3_to_decid_1 [Type],6,378,0,33,11
decid_1_to_decid_2 [Type],6,378,0.9900000000000005,11,12
decid_3_to_decid_2 [Type],6,378,0.004640396268393521,13,12
mixt_1_to_decid_2 [Type],6,378,0,21,12
mixt_2_to_decid_2 [Type],6,378,0.019195643203096746,22,12
mixt_3_to_decid_2 [Type],6,378,0,23,12
conif_1_to_decid_2 [Type],6,378,0,31,12
conif_2_to_decid_2 [Type],6,378,0,32,12
conif_3_to_decid_2 [Type],6,378,0,33,12
decid_1_to_decid_3 [Type],6,378,0,11,13
decid_2_to_decid_3 [Type],6,378,0.2581188795371424,12,13
mixt_1_to_decid_3 [Type],6,378,0,21,13
mixt_2_to_decid_3 [Type],6,378,0.025028030041210236,22,13
mixt_3_to_decid_3 [Type],6,378,0.07675520451997564,23,13
conif_1_to_decid_3 [Type],6,378,0,31,13
conif_2_to_decid_3 [Type],6,378,0,32,13
conif_3_to_decid_3 [Type],6,378,0,33,13
decid_1_to_mixt_1 [Type],6,378,0,11,21
decid_2_to_mixt_1 [Type],6,378,0,12,21
decid_3_to_mixt_1 [Type],6,378,0,13,21
mixt_2_to_mixt_1 [Type],6,378,0,22,21
mixt_3_to_mixt_1 [Type],6,378,0,23,21
conif_1_to_mixt_1 [Type],6,378,0,31,21
conif_2_to_mixt_1 [Type],6,378,0,32,21
conif_3_to_mixt_1 [Type],6,378,0,33,21
decid_1_to_mixt_2 [Type],6,378,0,11,22
decid_2_to_mixt_2 [Type],6,378,0.051725352969114735,12,22
decid_3_to_mixt_2 [Type],6,378,0.004640396268393521,13,22
mixt_1_to_mixt_2 [Type],6,378,0,21,22
mixt_3_to_mixt_2 [Type],6,378,0.004773296943761385,23,22
conif_1_to_mixt_2 [Type],6,378,0,31,22
conif_2_to_mixt_2 [Type],6,378,0.040833695337456066,32,22
conif_3_to_mixt_2 [Type],6,378,0,33,22
decid_1_to_mixt_3 [Type],6,378,0,11,23
decid_2_to_mixt_3 [Type],6,378,0.03954145318236724,12,23
decid_3_to_mixt_3 [Type],6,378,0.0922147423128783,13,23
mixt_1_to_mixt_3 [Type],6,378,0,21,23
mixt_2_to_mixt_3 [Type],6,378,0.2915501847805937,22,23
conif_1_to_mixt_3 [Type],6,378,0,31,23
conif_2_to_mixt_3 [Type],6,378,0.020204102886728803,32,23
conif_3_to_mixt_3 [Type],6,378,0.01941932430907989,33,23
decid_1_to_conif_1 [Type],6,378,0,11,31
decid_2_to_conif_1 [Type],6,378,0,12,31
decid_3_to_conif_1 [Type],6,378,0,13,31
mixt_1_to_conif_1 [Type],6,378,0,21,31
mixt_2_to_conif_1 [Type],6,378,0,22,31
mixt_3_to_conif_1 [Type],6,378,0,23,31
conif_2_to_conif_1 [Type],6,378,0,32,31
conif_3_to_conif_1 [Type],6,378,0,33,31
decid_1_to_conif_2 [Type],6,378,0,11,32
decid_2_to_conif_2 [Type],6,378,0,12,32
decid_3_to_conif_2 [Type],6,378,0,13,32
mixt_1_to_conif_2 [Type],6,378,0,21,32
mixt_2_to_conif_2 [Type],6,378,0,22,32
mixt_3_to_conif_2 [Type],6,378,0,23,32
conif_1_to_conif_2 [Type],6,378,0,31,32
conif_3_to_conif_2 [Type],6,378,0,33,32
decid_1_to_conif_3 [Type],6,378,0,11,33
decid_2_to_conif_3 [Type],6,378,0,12,33
decid_3_to_conif_3 [Type],6,378,0,13,33
mixt_1_to_conif_3 [Type],6,378,0,21,33
mixt_2_to_conif_3 [Type],6,378,0.0019029512962285278,22,33
mixt_3_to_conif_3 [Type],6,378,0.002383793616956509,23,33
conif_1_to_conif_3 [Type],6,378,0,31,33
conif_2_to_conif_3 [Type],6,378,0.6,32,33
decid_2_to_decid_1 [Type],6,379,0,12,11
decid_3_to_decid_1 [Type],6,379,0,13,11
mixt_1_to_decid_1 [Type],6,379,0,21,11
mixt_2_to_decid_1 [Type],6,379,0,22,11
mixt_3_to_decid_1 [Type],6,379,0,23,11
conif_1_to_decid_1 [Type],6,379,0,31,11
conif_2_to_decid_1 [Type],6,379,0,32,11
conif_3_to_decid_1 [Type],6,379,0,33,11
decid_1_to_decid_2 [Type],6,379,0.9900000000000005,11,12
decid_3_to_decid_2 [Type],6,379,0.012685503010116506,13,12
mixt_1_to_decid_2 [Type],6,379,0,21,12
mixt_2_to_decid_2 [Type],6,379,0.008862804059664664,22,12
mixt_3_to_decid_2 [Type],6,379,0,23,12
conif_1_to_decid_2 [Type],6,379,0,31,12
conif_2_to_decid_2 [Type],6,379,0,32,12
conif_3_to_decid_2 [Type],6,379,0,33,12
decid_1_to_decid_3 [Type],6,379,0,11,13
decid_2_to_decid_3 [Type],6,379,0.15757646082576793,12,13
mixt_1_to_decid_3 [Type],6,379,0,21,13
mixt_2_to_decid_3 [Type],6,379,0.010347654625179836,22,13
mixt_3_to_decid_3 [Type],6,379,0.007067226365376489,23,13
conif_1_to_decid_3 [Type],6,379,0,31,13
conif_2_to_decid_3 [Type],6,379,0,32,13
conif_3_to_decid_3 [Type],6,379,0,33,13
decid_1_to_mixt_1 [Type],6,379,0,11,21
decid_2_to_mixt_1 [Type],6,379,0,12,21
decid_3_to_mixt_1 [Type],6,379,0,13,21
mixt_2_to_mixt_1 [Type],6,379,0,22,21
mixt_3_to_mixt_1 [Type],6,379,0,23,21
conif_1_to_mixt_1 [Type],6,379,0,31,21
conif_2_to_mixt_1 [Type],6,379,0,32,21
conif_3_to_mixt_1 [Type],6,379,0,33,21
decid_1_to_mixt_2 [Type],6,379,0,11,22
decid_2_to_mixt_2 [Type],6,379,0.016261246324070555,12,22
decid_3_to_mixt_2 [Type],6,379,0,13,22
mixt_1_to_mixt_2 [Type],6,379,0.9900000000000005,21,22
mixt_3_to_mixt_2 [Type],6,379,0.005042896489018567,23,22
conif_1_to_mixt_2 [Type],6,379,0.06458565330651467,31,22
conif_2_to_mixt_2 [Type],6,379,0.05969691898309515,32,22
conif_3_to_mixt_2 [Type],6,379,0.0017873115269614326,33,22
decid_1_to_mixt_3 [Type],6,379,0,11,23
decid_2_to_mixt_3 [Type],6,379,0.018997659840788383,12,23
decid_3_to_mixt_3 [Type],6,379,0.18007993830921232,13,23
mixt_1_to_mixt_3 [Type],6,379,0,21,23
mixt_2_to_mixt_3 [Type],6,379,0.17040052186754173,22,23
conif_1_to_mixt_3 [Type],6,379,0,31,23
conif_2_to_mixt_3 [Type],6,379,0.0353747201623158,32,23
conif_3_to_mixt_3 [Type],6,379,0.060775395795629183,33,23
decid_1_to_conif_1 [Type],6,379,0,11,31
decid_2_to_conif_1 [Type],6,379,0,12,31
decid_3_to_conif_1 [Type],6,379,0,13,31
mixt_1_to_conif_1 [Type],6,379,0,21,31
mixt_2_to_conif_1 [Type],6,379,0,22,31
mixt_3_to_conif_1 [Type],6,379,0,23,31
conif_2_to_conif_1 [Type],6,379,0.0019323689553918388,32,31
conif_3_to_conif_1 [Type],6,379,0,33,31
decid_1_to_conif_2 [Type],6,379,0,11,32
decid_2_to_conif_2 [Type],6,379,0,12,32
decid_3_to_conif_2 [Type],6,379,0,13,32
mixt_1_to_conif_2 [Type],6,379,0,21,32
mixt_2_to_conif_2 [Type],6,379,0.0014716711432710694,22,32
mixt_3_to_conif_2 [Type],6,379,0,23,32
conif_1_to_conif_2 [Type],6,379,0.6464466094067263,31,32
conif_3_to_conif_2 [Type],6,379,0.005371569737867232,33,32
decid_1_to_conif_3 [Type],6,379,0,11,33
decid_2_to_conif_3 [Type],6,379,0,12,33
decid_3_to_conif_3 [Type],6,379,0,13,33
mixt_1_to_conif_3 [Type],6,379,0,21,33
mixt_2_to_conif_3 [Type],6,379,0.0022083206930829657,22,33
mixt_3_to_conif_3 [Type],6,379,0.06445122572132778,23,33
conif_1_to_conif_3 [Type],6,379,0,31,33
conif_2_to_conif_3 [Type],6,379,0.2595524675829164,32,33
decid_2_to_decid_1 [Type],8,2,0,12,11
decid_3_to_decid_1 [Type],8,2,0,13,11
mixt_1_to_decid_1 [Type],8,2,0,21,11
mixt_2_to_decid_1 [Type],8,2,0,22,11
mixt_3_to_decid_1 [Type],8,2,0,23,11
conif_1_to_decid_1 [Type],8,2,0,31,11
