StratumID,TransitionGroupID,Amount,Timestep,TertiaryStratumID,srcClassID,destClassID
NA,mixt_1_to_conif_1 [Type],0,6,25,21,31
NA,mixt_2_to_conif_1 [Type],0,6,25,22,31
NA,mixt_3_to_conif_1 [Type],0,6,25,23,31
NA,conif_2_to_conif_1 [Type],0,6,25,32,31
NA,conif_3_to_conif_1 [Type],0,6,25,33,31
NA,decid_1_to_conif_2 [Type],0,6,25,11,32
NA,decid_2_to_conif_2 [Type],0,6,25,12,32
NA,decid_3_to_conif_2 [Type],0,6,25,13,32
NA,mixt_1_to_conif_2 [Type],0,6,25,21,32
NA,mixt_2_to_conif_2 [Type],0,6,25,22,32
NA,mixt_3_to_conif_2 [Type],0,6,25,23,32
NA,conif_1_to_conif_2 [Type],0.10557280900008414,6,25,31,32
NA,conif_3_to_conif_2 [Type],0.0017196917282393809,6,25,33,32
NA,decid_1_to_conif_3 [Type],0,6,25,11,33
NA,decid_2_to_conif_3 [Type],0,6,25,12,33
NA,decid_3_to_conif_3 [Type],0,6,25,13,33
NA,mixt_1_to_conif_3 [Type],0,6,25,21,33
NA,mixt_2_to_conif_3 [Type],0,6,25,22,33
NA,mixt_3_to_conif_3 [Type],8.393838937015285e-5,6,25,23,33
NA,conif_1_to_conif_3 [Type],0,6,25,31,33
NA,conif_2_to_conif_3 [Type],0.2129364532970206,6,25,32,33
NA,decid_2_to_decid_1 [Type],4.861126742823352e-4,8,4,12,11
NA,decid_3_to_decid_1 [Type],3.9969928984684433e-4,8,4,13,11
NA,mixt_1_to_decid_1 [Type],0,8,4,21,11
NA,mixt_2_to_decid_1 [Type],2.4567006880982234e-4,8,4,22,11
NA,mixt_3_to_decid_1 [Type],0,8,4,23,11
NA,conif_1_to_decid_1 [Type],0,8,4,31,11
NA,conif_2_to_decid_1 [Type],0,8,4,32,11
NA,conif_3_to_decid_1 [Type],0,8,4,33,11
NA,decid_1_to_decid_2 [Type],0.9900000000000005,8,4,11,12
NA,decid_3_to_decid_2 [Type],0.025696472132609505,8,4,13,12
NA,mixt_1_to_decid_2 [Type],0,8,4,21,12
NA,mixt_2_to_decid_2 [Type],0.04716998340177059,8,4,22,12
NA,mixt_3_to_decid_2 [Type],4.924895644675686e-4,8,4,23,12
NA,conif_1_to_decid_2 [Type],0,8,4,31,12
NA,conif_2_to_decid_2 [Type],0,8,4,32,12
NA,conif_3_to_decid_2 [Type],0,8,4,33,12
NA,decid_1_to_decid_3 [Type],0,8,4,11,13
NA,decid_2_to_decid_3 [Type],0.3015689327915353,8,4,12,13
NA,mixt_1_to_decid_3 [Type],0,8,4,21,13
NA,mixt_2_to_decid_3 [Type],0.11299122111740745,8,4,22,13
NA,mixt_3_to_decid_3 [Type],0.06505730649176789,8,4,23,13
NA,conif_1_to_decid_3 [Type],0,8,4,31,13
NA,conif_2_to_decid_3 [Type],0,8,4,32,13
NA,conif_3_to_decid_3 [Type],0,8,4,33,13
NA,decid_1_to_mixt_1 [Type],0,8,4,11,21
NA,decid_2_to_mixt_1 [Type],0,8,4,12,21
NA,decid_3_to_mixt_1 [Type],0,8,4,13,21
NA,mixt_2_to_mixt_1 [Type],0,8,4,22,21
NA,mixt_3_to_mixt_1 [Type],0,8,4,23,21
NA,conif_1_to_mixt_1 [Type],0,8,4,31,21
NA,conif_2_to_mixt_1 [Type],0,8,4,32,21
NA,conif_3_to_mixt_1 [Type],0,8,4,33,21
NA,decid_1_to_mixt_2 [Type],0,8,4,11,22
NA,decid_2_to_mixt_2 [Type],0.0034742689030261564,8,4,12,22
NA,decid_3_to_mixt_2 [Type],7.805139254467575e-4,8,4,13,22
NA,mixt_1_to_mixt_2 [Type],0.9900000000000005,8,4,21,22
NA,mixt_3_to_mixt_2 [Type],0.005265792729007401,8,4,23,22
NA,conif_1_to_mixt_2 [Type],0,8,4,31,22
NA,conif_2_to_mixt_2 [Type],0.058683926958065236,8,4,32,22
NA,conif_3_to_mixt_2 [Type],0.0012113874828434401,8,4,33,22
NA,decid_1_to_mixt_3 [Type],0,8,4,11,23
NA,decid_2_to_mixt_3 [Type],0.0022779324752800756,8,4,12,23
NA,decid_3_to_mixt_3 [Type],0.008677036537675042,8,4,13,23
NA,mixt_1_to_mixt_3 [Type],0,8,4,21,23
NA,mixt_2_to_mixt_3 [Type],0.25245016613307447,8,4,22,23
NA,conif_1_to_mixt_3 [Type],0,8,4,31,23
NA,conif_2_to_mixt_3 [Type],0.09292513532422142,8,4,32,23
NA,conif_3_to_mixt_3 [Type],0.06248486695022515,8,4,33,23
NA,decid_1_to_conif_1 [Type],0,8,4,11,31
NA,decid_2_to_conif_1 [Type],0,8,4,12,31
NA,decid_3_to_conif_1 [Type],0,8,4,13,31
NA,mixt_1_to_conif_1 [Type],0,8,4,21,31
NA,mixt_2_to_conif_1 [Type],0,8,4,22,31
NA,mixt_3_to_conif_1 [Type],0,8,4,23,31
NA,conif_2_to_conif_1 [Type],0,8,4,32,31
NA,conif_3_to_conif_1 [Type],0,8,4,33,31
NA,decid_1_to_conif_2 [Type],0,8,4,11,32
NA,decid_2_to_conif_2 [Type],0,8,4,12,32
NA,decid_3_to_conif_2 [Type],0,8,4,13,32
NA,mixt_1_to_conif_2 [Type],0,8,4,21,32
NA,mixt_2_to_conif_2 [Type],0,8,4,22,32
NA,mixt_3_to_conif_2 [Type],0,8,4,23,32
NA,conif_1_to_conif_2 [Type],0,8,4,31,32
NA,conif_3_to_conif_2 [Type],0.003638580894542942,8,4,33,32
NA,decid_1_to_conif_3 [Type],0,8,4,11,33
NA,decid_2_to_conif_3 [Type],0,8,4,12,33
NA,decid_3_to_conif_3 [Type],1.9029676782689187e-5,8,4,13,33
NA,mixt_1_to_conif_3 [Type],0,8,4,21,33
NA,mixt_2_to_conif_3 [Type],0,8,4,22,33
NA,mixt_3_to_conif_3 [Type],0.01679957336103166,8,4,23,33
NA,conif_1_to_conif_3 [Type],0,8,4,31,33
NA,conif_2_to_conif_3 [Type],0.19259753890812603,8,4,32,33
NA,decid_2_to_decid_1 [Type],2.801861736425604e-4,8,5,12,11
NA,decid_3_to_decid_1 [Type],1.0430247746751053e-4,8,5,13,11
NA,mixt_1_to_decid_1 [Type],0,8,5,21,11
NA,mixt_2_to_decid_1 [Type],0,8,5,22,11
NA,mixt_3_to_decid_1 [Type],0,8,5,23,11
NA,conif_1_to_decid_1 [Type],0,8,5,31,11
NA,conif_2_to_decid_1 [Type],0,8,5,32,11
NA,conif_3_to_decid_1 [Type],0,8,5,33,11
NA,decid_1_to_decid_2 [Type],0.8075499102701249,8,5,11,12
NA,decid_3_to_decid_2 [Type],0.021827711349961865,8,5,13,12
NA,mixt_1_to_decid_2 [Type],0.1339745962155614,8,5,21,12
NA,mixt_2_to_decid_2 [Type],0.05460576706244502,8,5,22,12
NA,mixt_3_to_decid_2 [Type],0.001003624451349605,8,5,23,12
NA,conif_1_to_decid_2 [Type],0,8,5,31,12
NA,conif_2_to_decid_2 [Type],0,8,5,32,12
NA,conif_3_to_decid_2 [Type],0,8,5,33,12
NA,decid_1_to_decid_3 [Type],0,8,5,11,13
NA,decid_2_to_decid_3 [Type],0.295649894913922,8,5,12,13
NA,mixt_1_to_decid_3 [Type],0,8,5,21,13
NA,mixt_2_to_decid_3 [Type],0.11520669047728382,8,5,22,13
NA,mixt_3_to_decid_3 [Type],0.07612535469803483,8,5,23,13
NA,conif_1_to_decid_3 [Type],0,8,5,31,13
NA,conif_2_to_decid_3 [Type],0,8,5,32,13
NA,conif_3_to_decid_3 [Type],0,8,5,33,13
NA,decid_1_to_mixt_1 [Type],0,8,5,11,21
NA,decid_2_to_mixt_1 [Type],0,8,5,12,21
NA,decid_3_to_mixt_1 [Type],0,8,5,13,21
NA,mixt_2_to_mixt_1 [Type],0,8,5,22,21
NA,mixt_3_to_mixt_1 [Type],0,8,5,23,21
NA,conif_1_to_mixt_1 [Type],0,8,5,31,21
NA,conif_2_to_mixt_1 [Type],0,8,5,32,21
NA,conif_3_to_mixt_1 [Type],0,8,5,33,21
NA,decid_1_to_mixt_2 [Type],0,8,5,11,22
NA,decid_2_to_mixt_2 [Type],0.0013393767010129176,8,5,12,22
NA,decid_3_to_mixt_2 [Type],4.172752111574196e-4,8,5,13,22
NA,mixt_1_to_mixt_2 [Type],0.5,8,5,21,22
NA,mixt_3_to_mixt_2 [Type],0.004916230895834595,8,5,23,22
NA,conif_1_to_mixt_2 [Type],0,8,5,31,22
NA,conif_2_to_mixt_2 [Type],0.08177494321818846,8,5,32,22
NA,conif_3_to_mixt_2 [Type],0.001970445264277587,8,5,33,22
NA,decid_1_to_mixt_3 [Type],0,8,5,11,23
NA,decid_2_to_mixt_3 [Type],0.0015575848213300603,8,5,12,23
NA,decid_3_to_mixt_3 [Type],0.0070124890448985955,8,5,13,23
NA,mixt_1_to_mixt_3 [Type],0,8,5,21,23
NA,mixt_2_to_mixt_3 [Type],0.273675201194575,8,5,22,23
NA,conif_1_to_mixt_3 [Type],0,8,5,31,23
NA,conif_2_to_mixt_3 [Type],0.14250707428745568,8,5,32,23
NA,conif_3_to_mixt_3 [Type],0.14196709128323926,8,5,33,23
NA,decid_1_to_conif_1 [Type],0,8,5,11,31
NA,decid_2_to_conif_1 [Type],0,8,5,12,31
NA,decid_3_to_conif_1 [Type],0,8,5,13,31
NA,mixt_1_to_conif_1 [Type],0,8,5,21,31
NA,mixt_2_to_conif_1 [Type],0,8,5,22,31
NA,mixt_3_to_conif_1 [Type],0,8,5,23,31
NA,conif_2_to_conif_1 [Type],0,8,5,32,31
NA,conif_3_to_conif_1 [Type],0,8,5,33,31
NA,decid_1_to_conif_2 [Type],0,8,5,11,32
NA,decid_2_to_conif_2 [Type],0,8,5,12,32
NA,decid_3_to_conif_2 [Type],0,8,5,13,32
NA,mixt_1_to_conif_2 [Type],0,8,5,21,32
NA,mixt_2_to_conif_2 [Type],0,8,5,22,32
NA,mixt_3_to_conif_2 [Type],0,8,5,23,32
NA,conif_1_to_conif_2 [Type],0,8,5,31,32
NA,conif_3_to_conif_2 [Type],0,8,5,33,32
NA,decid_1_to_conif_3 [Type],0,8,5,11,33
NA,decid_2_to_conif_3 [Type],0,8,5,12,33
NA,decid_3_to_conif_3 [Type],0,8,5,13,33
NA,mixt_1_to_conif_3 [Type],0,8,5,21,33
NA,mixt_2_to_conif_3 [Type],0,8,5,22,33
NA,mixt_3_to_conif_3 [Type],0.014143713804713687,8,5,23,33
NA,conif_1_to_conif_3 [Type],0,8,5,31,33
NA,conif_2_to_conif_3 [Type],0.21409475200662453,8,5,32,33
NA,decid_2_to_decid_1 [Type],6.890663969654209e-4,8,6,12,11
NA,decid_3_to_decid_1 [Type],4.1519619809260444e-4,8,6,13,11
NA,mixt_1_to_decid_1 [Type],0,8,6,21,11
NA,mixt_2_to_decid_1 [Type],0,8,6,22,11
NA,mixt_3_to_decid_1 [Type],0,8,6,23,11
NA,conif_1_to_decid_1 [Type],0,8,6,31,11
NA,conif_2_to_decid_1 [Type],0,8,6,32,11
NA,conif_3_to_decid_1 [Type],0,8,6,33,11
NA,decid_1_to_decid_2 [Type],0.9900000000000005,8,6,11,12
NA,decid_3_to_decid_2 [Type],0.024213869732928717,8,6,13,12
NA,mixt_1_to_decid_2 [Type],0.9900000000000005,8,6,21,12
NA,mixt_2_to_decid_2 [Type],0.045955924703376394,8,6,22,12
NA,mixt_3_to_decid_2 [Type],0.0013699679162374467,8,6,23,12
NA,conif_1_to_decid_2 [Type],0,8,6,31,12
NA,conif_2_to_decid_2 [Type],0,8,6,32,12
NA,conif_3_to_decid_2 [Type],0,8,6,33,12
NA,decid_1_to_decid_3 [Type],0,8,6,11,13
NA,decid_2_to_decid_3 [Type],0.33427739800332457,8,6,12,13
NA,mixt_1_to_decid_3 [Type],0,8,6,21,13
NA,mixt_2_to_decid_3 [Type],0.1100035369474921,8,6,22,13
NA,mixt_3_to_decid_3 [Type],0.06233205540389142,8,6,23,13
NA,conif_1_to_decid_3 [Type],0,8,6,31,13
NA,conif_2_to_decid_3 [Type],0,8,6,32,13
NA,conif_3_to_decid_3 [Type],0,8,6,33,13
NA,decid_1_to_mixt_1 [Type],0,8,6,11,21
NA,decid_2_to_mixt_1 [Type],5.9899967108756336e-5,8,6,12,21
NA,decid_3_to_mixt_1 [Type],0,8,6,13,21
NA,mixt_2_to_mixt_1 [Type],0,8,6,22,21
NA,mixt_3_to_mixt_1 [Type],0,8,6,23,21
NA,conif_1_to_mixt_1 [Type],0,8,6,31,21
NA,conif_2_to_mixt_1 [Type],0,8,6,32,21
NA,conif_3_to_mixt_1 [Type],0,8,6,33,21
NA,decid_1_to_mixt_2 [Type],0,8,6,11,22
NA,decid_2_to_mixt_2 [Type],0.002759122340909137,8,6,12,22
NA,decid_3_to_mixt_2 [Type],6.488198650947963e-4,8,6,13,22
NA,mixt_1_to_mixt_2 [Type],0,8,6,21,22
NA,mixt_3_to_mixt_2 [Type],0.005338252118586184,8,6,23,22
NA,conif_1_to_mixt_2 [Type],0,8,6,31,22
NA,conif_2_to_mixt_2 [Type],0.047910287764916126,8,6,32,22
NA,conif_3_to_mixt_2 [Type],0,8,6,33,22
NA,decid_1_to_mixt_3 [Type],0,8,6,11,23
NA,decid_2_to_mixt_3 [Type],0.0013186291998090738,8,6,12,23
NA,decid_3_to_mixt_3 [Type],0.004993789014172245,8,6,13,23
NA,mixt_1_to_mixt_3 [Type],0,8,6,21,23
NA,mixt_2_to_mixt_3 [Type],0.264641865388313,8,6,22,23
NA,conif_1_to_mixt_3 [Type],0,8,6,31,23
NA,conif_2_to_mixt_3 [Type],0.08254339682738343,8,6,32,23
NA,conif_3_to_mixt_3 [Type],0.06706357645851879,8,6,33,23
NA,decid_1_to_conif_1 [Type],0,8,6,11,31
NA,decid_2_to_conif_1 [Type],0,8,6,12,31
NA,decid_3_to_conif_1 [Type],0,8,6,13,31
NA,mixt_1_to_conif_1 [Type],0,8,6,21,31
NA,mixt_2_to_conif_1 [Type],0,8,6,22,31
NA,mixt_3_to_conif_1 [Type],0,8,6,23,31
NA,conif_2_to_conif_1 [Type],0,8,6,32,31
NA,conif_3_to_conif_1 [Type],0,8,6,33,31
NA,decid_1_to_conif_2 [Type],0,8,6,11,32
NA,decid_2_to_conif_2 [Type],0,8,6,12,32
NA,decid_3_to_conif_2 [Type],0,8,6,13,32
NA,mixt_1_to_conif_2 [Type],0,8,6,21,32
NA,mixt_2_to_conif_2 [Type],0,8,6,22,32
NA,mixt_3_to_conif_2 [Type],4.564473421519999e-4,8,6,23,32
NA,conif_1_to_conif_2 [Type],0,8,6,31,32
NA,conif_3_to_conif_2 [Type],0.0023175002184461224,8,6,33,32
NA,decid_1_to_conif_3 [Type],0,8,6,11,33
NA,decid_2_to_conif_3 [Type],2.994953504020792e-5,8,6,12,33
NA,decid_3_to_conif_3 [Type],0,8,6,13,33
NA,mixt_1_to_conif_3 [Type],0,8,6,21,33
NA,mixt_2_to_conif_3 [Type],2.4405125439708186e-4,8,6,22,33
NA,mixt_3_to_conif_3 [Type],0.0120901223407901,8,6,23,33
NA,conif_1_to_conif_3 [Type],0,8,6,31,33
NA,conif_2_to_conif_3 [Type],0.20432825538425958,8,6,32,33
NA,decid_2_to_decid_1 [Type],7.234582245579935e-4,8,7,12,11
NA,decid_3_to_decid_1 [Type],5.92452211491179e-4,8,7,13,11
NA,mixt_1_to_decid_1 [Type],0,8,7,21,11
NA,mixt_2_to_decid_1 [Type],0,8,7,22,11
NA,mixt_3_to_decid_1 [Type],0,8,7,23,11
NA,conif_1_to_decid_1 [Type],0,8,7,31,11
NA,conif_2_to_decid_1 [Type],0,8,7,32,11
NA,conif_3_to_decid_1 [Type],0,8,7,33,11
NA,decid_1_to_decid_2 [Type],0.9900000000000005,8,7,11,12
NA,decid_3_to_decid_2 [Type],0.03149167745228343,8,7,13,12
NA,mixt_1_to_decid_2 [Type],0,8,7,21,12
NA,mixt_2_to_decid_2 [Type],0.04872484153704115,8,7,22,12
NA,mixt_3_to_decid_2 [Type],0.0015031323736933722,8,7,23,12
NA,conif_1_to_decid_2 [Type],0,8,7,31,12
NA,conif_2_to_decid_2 [Type],0,8,7,32,12
NA,conif_3_to_decid_2 [Type],0,8,7,33,12
NA,decid_1_to_decid_3 [Type],0,8,7,11,13
NA,decid_2_to_decid_3 [Type],0.27890478846123246,8,7,12,13
NA,mixt_1_to_decid_3 [Type],0,8,7,21,13
NA,mixt_2_to_decid_3 [Type],0.11842081325266363,8,7,22,13
NA,mixt_3_to_decid_3 [Type],0.07112051941459974,8,7,23,13
NA,conif_1_to_decid_3 [Type],0,8,7,31,13
NA,conif_2_to_decid_3 [Type],0,8,7,32,13
NA,conif_3_to_decid_3 [Type],0,8,7,33,13
NA,decid_1_to_mixt_1 [Type],0,8,7,11,21
NA,decid_2_to_mixt_1 [Type],9.040365249224358e-5,8,7,12,21
NA,decid_3_to_mixt_1 [Type],0,8,7,13,21
NA,mixt_2_to_mixt_1 [Type],0,8,7,22,21
NA,mixt_3_to_mixt_1 [Type],0,8,7,23,21
NA,conif_1_to_mixt_1 [Type],0,8,7,31,21
NA,conif_2_to_mixt_1 [Type],0,8,7,32,21
NA,conif_3_to_mixt_1 [Type],0,8,7,33,21
NA,decid_1_to_mixt_2 [Type],0,8,7,11,22
NA,decid_2_to_mixt_2 [Type],0.0033503965234693567,8,7,12,22
NA,decid_3_to_mixt_2 [Type],9.085703746383178e-4,8,7,13,22
NA,mixt_1_to_mixt_2 [Type],0,8,7,21,22
NA,mixt_3_to_mixt_2 [Type],0.0053547908310066505,8,7,23,22
NA,conif_1_to_mixt_2 [Type],0,8,7,31,22
NA,conif_2_to_mixt_2 [Type],0.0232977073739139,8,7,32,22
NA,conif_3_to_mixt_2 [Type],0.001534920321484945,8,7,33,22
NA,decid_1_to_mixt_3 [Type],0,8,7,11,23
NA,decid_2_to_mixt_3 [Type],0.0012211397332321239,8,7,12,23
NA,decid_3_to_mixt_3 [Type],0.006496662023085853,8,7,13,23
NA,mixt_1_to_mixt_3 [Type],0,8,7,21,23
NA,mixt_2_to_mixt_3 [Type],0.26367497054596334,8,7,22,23
NA,conif_1_to_mixt_3 [Type],0,8,7,31,23
NA,conif_2_to_mixt_3 [Type],0.10410291944477912,8,7,32,23
NA,conif_3_to_mixt_3 [Type],0.06335673092850713,8,7,33,23
NA,decid_1_to_conif_1 [Type],0,8,7,11,31
NA,decid_2_to_conif_1 [Type],0,8,7,12,31
NA,decid_3_to_conif_1 [Type],0,8,7,13,31
NA,mixt_1_to_conif_1 [Type],0,8,7,21,31
NA,mixt_2_to_conif_1 [Type],0,8,7,22,31
NA,mixt_3_to_conif_1 [Type],0,8,7,23,31
NA,conif_2_to_conif_1 [Type],0,8,7,32,31
NA,conif_3_to_conif_1 [Type],0,8,7,33,31
NA,decid_1_to_conif_2 [Type],0,8,7,11,32
NA,decid_2_to_conif_2 [Type],0,8,7,12,32
NA,decid_3_to_conif_2 [Type],0,8,7,13,32
NA,mixt_1_to_conif_2 [Type],0,8,7,21,32
NA,mixt_2_to_conif_2 [Type],0,8,7,22,32
NA,mixt_3_to_conif_2 [Type],1.6690311390543666e-4,8,7,23,32
NA,conif_1_to_conif_2 [Type],0,8,7,31,32
NA,conif_3_to_conif_2 [Type],0.004611861627701552,8,7,33,32
NA,decid_1_to_conif_3 [Type],0,8,7,11,33
NA,decid_2_to_conif_3 [Type],0,8,7,12,33
NA,decid_3_to_conif_3 [Type],0,8,7,13,33
NA,mixt_1_to_conif_3 [Type],0,8,7,21,33
NA,mixt_2_to_conif_3 [Type],4.8768595926551583e-4,8,7,22,33
NA,mixt_3_to_conif_3 [Type],0.009895421633922208,8,7,23,33
NA,conif_1_to_conif_3 [Type],0,8,7,31,33
NA,conif_2_to_conif_3 [Type],0.2882564033527094,8,7,32,33
NA,decid_2_to_decid_1 [Type],9.272384863890926e-4,8,8,12,11
NA,decid_3_to_decid_1 [Type],1.9398194302999716e-4,8,8,13,11
NA,mixt_1_to_decid_1 [Type],0,8,8,21,11
NA,mixt_2_to_decid_1 [Type],0,8,8,22,11
NA,mixt_3_to_decid_1 [Type],0,8,8,23,11
NA,conif_1_to_decid_1 [Type],0,8,8,31,11
NA,conif_2_to_decid_1 [Type],0,8,8,32,11
NA,conif_3_to_decid_1 [Type],0,8,8,33,11
NA,decid_1_to_decid_2 [Type],0.8503735995838567,8,8,11,12
NA,decid_3_to_decid_2 [Type],0.018223084028217373,8,8,13,12
NA,mixt_1_to_decid_2 [Type],0,8,8,21,12
NA,mixt_2_to_decid_2 [Type],0.054072687246711326,8,8,22,12
NA,mixt_3_to_decid_2 [Type],9.334165070798983e-4,8,8,23,12
NA,conif_1_to_decid_2 [Type],0,8,8,31,12
NA,conif_2_to_decid_2 [Type],0,8,8,32,12
NA,conif_3_to_decid_2 [Type],0,8,8,33,12
NA,decid_1_to_decid_3 [Type],0,8,8,11,13
NA,decid_2_to_decid_3 [Type],0.2822074524637421,8,8,12,13
NA,mixt_1_to_decid_3 [Type],0,8,8,21,13
NA,mixt_2_to_decid_3 [Type],0.097515735261126,8,8,22,13
NA,mixt_3_to_decid_3 [Type],0.10334161015663046,8,8,23,13
NA,conif_1_to_decid_3 [Type],0,8,8,31,13
NA,conif_2_to_decid_3 [Type],0,8,8,32,13
NA,conif_3_to_decid_3 [Type],0,8,8,33,13
NA,decid_1_to_mixt_1 [Type],0,8,8,11,21
NA,decid_2_to_mixt_1 [Type],0,8,8,12,21
NA,decid_3_to_mixt_1 [Type],0,8,8,13,21
NA,mixt_2_to_mixt_1 [Type],6.593044345393206e-5,8,8,22,21
NA,mixt_3_to_mixt_1 [Type],0,8,8,23,21
NA,conif_1_to_mixt_1 [Type],0,8,8,31,21
NA,conif_2_to_mixt_1 [Type],0,8,8,32,21
NA,conif_3_to_mixt_1 [Type],0,8,8,33,21
NA,decid_1_to_mixt_2 [Type],0,8,8,11,22
NA,decid_2_to_mixt_2 [Type],0.004378827612180891,8,8,12,22
NA,decid_3_to_mixt_2 [Type],5.728171058630993e-4,8,8,13,22
NA,mixt_1_to_mixt_2 [Type],0.4226497308103745,8,8,21,22
NA,mixt_3_to_mixt_2 [Type],0.006239337156691338,8,8,23,22
NA,conif_1_to_mixt_2 [Type],0,8,8,31,22
NA,conif_2_to_mixt_2 [Type],0.07448732846098594,8,8,32,22
NA,conif_3_to_mixt_2 [Type],0.0038986503208195966,8,8,33,22
NA,decid_1_to_mixt_3 [Type],0,8,8,11,23
NA,decid_2_to_mixt_3 [Type],0.003647686597550548,8,8,12,23
NA,decid_3_to_mixt_3 [Type],0.012388781444957586,8,8,13,23
NA,mixt_1_to_mixt_3 [Type],0,8,8,21,23
NA,mixt_2_to_mixt_3 [Type],0.26017806338937544,8,8,22,23
NA,conif_1_to_mixt_3 [Type],0,8,8,31,23
NA,conif_2_to_mixt_3 [Type],0.07448732846098594,8,8,32,23
NA,conif_3_to_mixt_3 [Type],0.09390305532368615,8,8,33,23
NA,decid_1_to_conif_1 [Type],0,8,8,11,31
NA,decid_2_to_conif_1 [Type],0,8,8,12,31
NA,decid_3_to_conif_1 [Type],0,8,8,13,31
NA,mixt_1_to_conif_1 [Type],0,8,8,21,31
NA,mixt_2_to_conif_1 [Type],0,8,8,22,31
NA,mixt_3_to_conif_1 [Type],0,8,8,23,31
NA,conif_2_to_conif_1 [Type],0,8,8,32,31
NA,conif_3_to_conif_1 [Type],0,8,8,33,31
NA,decid_1_to_conif_2 [Type],0,8,8,11,32
NA,decid_2_to_conif_2 [Type],0,8,8,12,32
NA,decid_3_to_conif_2 [Type],0,8,8,13,32
NA,mixt_1_to_conif_2 [Type],0,8,8,21,32
NA,mixt_2_to_conif_2 [Type],0,8,8,22,32
NA,mixt_3_to_conif_2 [Type],7.775142879995478e-5,8,8,23,32
NA,conif_1_to_conif_2 [Type],0,8,8,31,32
NA,conif_3_to_conif_2 [Type],0.007159219951865192,8,8,33,32
NA,decid_1_to_conif_3 [Type],0,8,8,11,33
NA,decid_2_to_conif_3 [Type],3.9721157490180126e-5,8,8,12,33
NA,decid_3_to_conif_3 [Type],5.5419572388193394e-5,8,8,13,33
NA,mixt_1_to_conif_3 [Type],0,8,8,21,33
NA,mixt_2_to_conif_3 [Type],0,8,8,22,33
NA,mixt_3_to_conif_3 [Type],0.009884020307666885,8,8,23,33
NA,conif_1_to_conif_3 [Type],0,8,8,31,33
NA,conif_2_to_conif_3 [Type],0.26933965357858025,8,8,32,33
NA,decid_2_to_decid_1 [Type],0.0013097582569059352,8,9,12,11
NA,decid_3_to_decid_1 [Type],2.5489446802906546e-4,8,9,13,11
NA,mixt_1_to_decid_1 [Type],0,8,9,21,11
NA,mixt_2_to_decid_1 [Type],0,8,9,22,11
NA,mixt_3_to_decid_1 [Type],0,8,9,23,11
NA,conif_1_to_decid_1 [Type],0,8,9,31,11
NA,conif_2_to_decid_1 [Type],0,8,9,32,11
NA,conif_3_to_decid_1 [Type],0,8,9,33,11
NA,decid_1_to_decid_2 [Type],0.7556611112873903,8,9,11,12
NA,decid_3_to_decid_2 [Type],0.018102207569226425,8,9,13,12
NA,mixt_1_to_decid_2 [Type],0,8,9,21,12
NA,mixt_2_to_decid_2 [Type],0.054647801700023035,8,9,22,12
NA,mixt_3_to_decid_2 [Type],0.0013912610291058058,8,9,23,12
NA,conif_1_to_decid_2 [Type],0,8,9,31,12
NA,conif_2_to_decid_2 [Type],0,8,9,32,12
NA,conif_3_to_decid_2 [Type],0,8,9,33,12
NA,decid_1_to_decid_3 [Type],0,8,9,11,13
NA,decid_2_to_decid_3 [Type],0.3006551546950803,8,9,12,13
NA,mixt_1_to_decid_3 [Type],0,8,9,21,13
NA,mixt_2_to_decid_3 [Type],0.09729113720772853,8,9,22,13
NA,mixt_3_to_decid_3 [Type],0.11928595473628734,8,9,23,13
NA,conif_1_to_decid_3 [Type],0,8,9,31,13
NA,conif_2_to_decid_3 [Type],0,8,9,32,13
NA,conif_3_to_decid_3 [Type],0,8,9,33,13
NA,decid_1_to_mixt_1 [Type],0,8,9,11,21
NA,decid_2_to_mixt_1 [Type],0,8,9,12,21
NA,decid_3_to_mixt_1 [Type],0,8,9,13,21
NA,mixt_2_to_mixt_1 [Type],0,8,9,22,21
NA,mixt_3_to_mixt_1 [Type],0,8,9,23,21
NA,conif_1_to_mixt_1 [Type],0,8,9,31,21
NA,conif_2_to_mixt_1 [Type],0,8,9,32,21
NA,conif_3_to_mixt_1 [Type],0,8,9,33,21
NA,decid_1_to_mixt_2 [Type],0,8,9,11,22
NA,decid_2_to_mixt_2 [Type],0.006257743876605937,8,9,12,22
NA,decid_3_to_mixt_2 [Type],0.001137723744673358,8,9,13,22
NA,mixt_1_to_mixt_2 [Type],0.9900000000000005,8,9,21,22
NA,mixt_3_to_mixt_2 [Type],0.007166732595285774,8,9,23,22
NA,conif_1_to_mixt_2 [Type],0,8,9,31,22
NA,conif_2_to_mixt_2 [Type],0.09966336262147979,8,9,32,22
NA,conif_3_to_mixt_2 [Type],9.492171099765301e-4,8,9,33,22
NA,decid_1_to_mixt_3 [Type],0,8,9,11,23
NA,decid_2_to_mixt_3 [Type],0.0050814188189890475,8,9,12,23
NA,decid_3_to_mixt_3 [Type],0.01578885348291148,8,9,13,23
NA,mixt_1_to_mixt_3 [Type],0,8,9,21,23
NA,mixt_2_to_mixt_3 [Type],0.27394554419196215,8,9,22,23
NA,conif_1_to_mixt_3 [Type],0,8,9,31,23
NA,conif_2_to_mixt_3 [Type],0.07476456722593794,8,9,32,23
NA,conif_3_to_mixt_3 [Type],0.10727162761057607,8,9,33,23
NA,decid_1_to_conif_1 [Type],0,8,9,11,31
NA,decid_2_to_conif_1 [Type],0,8,9,12,31
NA,decid_3_to_conif_1 [Type],0,8,9,13,31
